Tree_label,Lep_family,Lep_accepted_name,Host_order,Host_family,Count of Lep_accepted_name,Ordinal_Proportion*,Familial_Proportion**
DL07B315_X_Lycaenidae_Theclinae_Amblypodiini_Iraota_rochana_X_ME,Lycaenidae,Iraota rochana,Fabales,Fabaceae,1,16.66666667,16.66666667
DL07B315_X_Lycaenidae_Theclinae_Amblypodiini_Iraota_rochana_X_ME,Lycaenidae,Iraota rochana,Rosales,Moraceae,5,83.33333333,83.33333333
BN001085_MY2016101_Lycaenidae_Theclinae_Theclini_Iratsume_orsedice,Lycaenidae,Iratsume orsedice,Fagales,Fagaceae,5,41.66666667,41.66666667
BN001085_MY2016101_Lycaenidae_Theclinae_Theclini_Iratsume_orsedice,Lycaenidae,Iratsume orsedice,Saxifragales,Hamamelidaceae,7,58.33333333,58.33333333
BN001086_BNSZS00073_Lycaenidae_Poritiinae_Epitolini_Iridana_perdita,Lycaenidae,Iridana perdita,lichen,lichen,1,100,100
BN005216_YI17V332_Lycaenidae_Theclinae_Iolaini_Jacoona_anasuja,Lycaenidae,Jacoona anasuja,Santalales,Loranthaceae,6,100,100
SRR6679362_X_Lycaenidae_Theclinae_Zesiusini_Jalmenus_evagoras,Lycaenidae,Jalmenus evagoras,Fabales,Fabaceae,81,100,100
BN006255_HD17F443_Lycaenidae_Polyommatinae_Polyommatini_Jameela_palmyra,Lycaenidae,Jameela palmyra,Santalales,Loranthaceae,7,100,100
BN004877_YI16P075_Lycaenidae_Polyommatinae_Polyommatini_Jamides_bochus,Lycaenidae,Jamides bochus,Fabales,Fabaceae,222,100,100
BN004007_JCC01P014_Lycaenidae_Theclinae_Theclini_Japonica_saepestriata,Lycaenidae,Japonica saepestriata,Fagales,Fagaceae,34,100,100
BN003880_RV06A444_Lycaenidae_Theclinae_Eumaeini_Kisutam_syllis,Lycaenidae,Kisutam syllis,Sapindales,Sapindaceae,1,100,100
BN003992_MFB00T811_Lycaenidae_Theclinae_Eumaeini_Kolana_ligurina,Lycaenidae,Kolana ligurina,Malpighiales,Euphorbiaceae,1,20,20
BN003992_MFB00T811_Lycaenidae_Theclinae_Eumaeini_Kolana_ligurina,Lycaenidae,Kolana ligurina,Malvales,Malvaceae,1,20,20
BN003992_MFB00T811_Lycaenidae_Theclinae_Eumaeini_Kolana_ligurina,Lycaenidae,Kolana ligurina,Myrtales,Melastomataceae,1,20,20
BN003992_MFB00T811_Lycaenidae_Theclinae_Eumaeini_Kolana_ligurina,Lycaenidae,Kolana ligurina,Rosales,Cannabaceae,1,20,20
BN003992_MFB00T811_Lycaenidae_Theclinae_Eumaeini_Kolana_ligurina,Lycaenidae,Kolana ligurina,Sapindales,Sapindaceae,1,20,20
BN005522_16N347_Lycaenidae_Polyommatinae_Polyommatini_Kretania_psylorita,Lycaenidae,Kretania psylorita,Fabales,Fabaceae,2,100,100
BN003917_ME12C844_Lycaenidae_Miletinae_Lachnocnemini_Lachnocnema_bibulus,Lycaenidae,Lachnocnema bibulus,Hemiptera,Cicadellidae,1,82.35294118,5.882352941
BN003917_ME12C844_Lycaenidae_Miletinae_Lachnocnemini_Lachnocnema_bibulus,Lycaenidae,Lachnocnema bibulus,Hemiptera,Coccidae,1,82.35294118,5.882352941
BN003917_ME12C844_Lycaenidae_Miletinae_Lachnocnemini_Lachnocnema_bibulus,Lycaenidae,Lachnocnema bibulus,Hemiptera,Hemiptera,5,82.35294118,29.41176471
BN003917_ME12C844_Lycaenidae_Miletinae_Lachnocnemini_Lachnocnema_bibulus,Lycaenidae,Lachnocnema bibulus,Hemiptera,Jassidae,2,82.35294118,11.76470588
BN003917_ME12C844_Lycaenidae_Miletinae_Lachnocnemini_Lachnocnema_bibulus,Lycaenidae,Lachnocnema bibulus,Hemiptera,Membracidae,2,82.35294118,11.76470588
BN003917_ME12C844_Lycaenidae_Miletinae_Lachnocnemini_Lachnocnema_bibulus,Lycaenidae,Lachnocnema bibulus,Hemiptera,Psyllidae,2,82.35294118,11.76470588
BN003917_ME12C844_Lycaenidae_Miletinae_Lachnocnemini_Lachnocnema_bibulus,Lycaenidae,Lachnocnema bibulus,Hemiptera,Tettigometridae,1,82.35294118,5.882352941
BN003917_ME12C844_Lycaenidae_Miletinae_Lachnocnemini_Lachnocnema_bibulus,Lycaenidae,Lachnocnema bibulus,Hymenoptera,Formicidae,3,17.64705882,17.64705882
BN005529_17D844_Lycaenidae_Theclinae_Theclini_Laeosopis_roboris,Lycaenidae,Laeosopis roboris,Lamiales,Oleaceae,7,100,100
BN001093_BNSZS00308_Lycaenidae_Polyommatinae_Polyommatini_Lampides_boeticus,Lycaenidae,Lampides boeticus,Fabales,Fabaceae,637,100,99.84326019
BN001093_BNSZS00308_Lycaenidae_Polyommatinae_Polyommatini_Lampides_boeticus,Lycaenidae,Lampides boeticus,Fabales,Polygalaceae,1,100,0.156739812
BN004010_RE01H351_Lycaenidae_Theclinae_Eumaeini_Laothus_barajo,Lycaenidae,Laothus barajo,Asterales,Asteraceae,4,100,100
SRR6679360_X_Lycaenidae_Polyommatinae_Polyommatini_Lepidochrysops_patricia,Lycaenidae,Lepidochrysops patricia,Hymenoptera,Formicidae,1,6.666666667,6.666666667
SRR6679360_X_Lycaenidae_Polyommatinae_Polyommatini_Lepidochrysops_patricia,Lycaenidae,Lepidochrysops patricia,Lamiales,Lamiaceae,3,93.33333333,20
SRR6679360_X_Lycaenidae_Polyommatinae_Polyommatini_Lepidochrysops_patricia,Lycaenidae,Lepidochrysops patricia,Lamiales,Verbenaceae,11,93.33333333,73.33333333
BN004054_ME12C242_Lycaenidae_Theclinae_Hypolycaenini_Leptomyrina_gorgias,Lycaenidae,Leptomyrina gorgias,Caryophyllales,Aizoaceae,3,11.11111111,11.11111111
BN004054_ME12C242_Lycaenidae_Theclinae_Hypolycaenini_Leptomyrina_gorgias,Lycaenidae,Leptomyrina gorgias,Saxifragales,Crassulaceae,24,88.88888889,88.88888889
BN002865_LEP46014_Lycaenidae_Polyommatinae_Polyommatini_Leptotes_cassius,Lycaenidae,Leptotes cassius,Caryophyllales,Plumbaginaceae,15,20.27027027,20.27027027
BN002865_LEP46014_Lycaenidae_Polyommatinae_Polyommatini_Leptotes_cassius,Lycaenidae,Leptotes cassius,Fabales,Fabaceae,59,79.72972973,79.72972973
BN007148_FH18Z007_Lycaenidae_Theclinae_Theclini_Leucantigius_atayalica,Lycaenidae,Leucantigius atayalica,Fagales,Fagaceae,12,100,100
BN003890_AJG07E189_Lycaenidae_Aphnaeinae_X_Lipaphnaeus_aderna,Lycaenidae,Lipaphnaeus aderna,Ericales,Primulaceae,2,100,100
RE11L049_X_Lycaenidae_Miletinae_Liphyrini_Liphyra_brassolis_X_ME,Lycaenidae,Liphyra brassolis,Hymenoptera,Formicidae,13,100,100
BN003875_RE06E018_Lycaenidae_Miletinae_Miletini_Logania_malayica,Lycaenidae,Logania malayica,Hemiptera,Aphididae,2,100,40
BN003875_RE06E018_Lycaenidae_Miletinae_Miletini_Logania_malayica,Lycaenidae,Logania malayica,Hemiptera,Coccoidea,1,100,20
BN003875_RE06E018_Lycaenidae_Miletinae_Miletini_Logania_malayica,Lycaenidae,Logania malayica,Hemiptera,Membracidae,1,100,20
BN003875_RE06E018_Lycaenidae_Miletinae_Miletini_Logania_malayica,Lycaenidae,Logania malayica,Hemiptera,Psyllidae,1,100,20
DL01N089_X_Lycaenidae_Theclinae_Loxurini_Loxura_atymnus_X_ME,Lycaenidae,Loxura atymnus,Dioscoreales,Dioscoreaceae,19,45.23809524,45.23809524
DL01N089_X_Lycaenidae_Theclinae_Loxurini_Loxura_atymnus_X_ME,Lycaenidae,Loxura atymnus,Liliales,Smilacaceae,23,54.76190476,54.76190476
RE04C045_X_Lycaenidae_Theclinae_Luciini_Lucia_limbaria_X_ME,Lycaenidae,Lucia limbaria,Oxalidales,Oxalidaceae,5,100,100
BN004579_HD16P242_Lycaenidae_Polyommatinae_Polyommatini_Luthrodes_cleotas,Lycaenidae,Luthrodes cleotas,Cycadales,Cycadaceae,6,100,100
LEP22825_X_Lycaenidae_Lycaeninae_Lycaenini_Lycaena_hippothoe_X_ME,Lycaenidae,Lycaena hippothoe,Caryophyllales,Polygonaceae,23,100,100
BN003919_CB11L091_Lycaenidae_Polyommatinae_Polyommatini_Lysandra_coridon,Lycaenidae,Lysandra coridon,Fabales,Fabaceae,13,100,100
BN006978_LEP79235_Lycaenidae_Theclinae_Eumaeini_Magnastigma_hirsuta,Lycaenidae,Magnastigma hirsuta,Laurales,Lauraceae,1,100,100
BN003900_RE08J091_Lycaenidae_Theclinae_Arhopalini_Mahathala_ameria,Lycaenidae,Mahathala ameria,Malpighiales,Euphorbiaceae,6,66.66666667,66.66666667
BN003900_RE08J091_Lycaenidae_Theclinae_Arhopalini_Mahathala_ameria,Lycaenidae,Mahathala ameria,unplaced asterid I,Boraginaceae,3,33.33333333,33.33333333
BN004580_HD16P243_Lycaenidae_Theclinae_Iolaini_Manto_hypoleuca,Lycaenidae,Manto hypoleuca,Rosales,Rosaceae,1,50,50
BN004580_HD16P243_Lycaenidae_Theclinae_Iolaini_Manto_hypoleuca,Lycaenidae,Manto hypoleuca,Santalales,Loranthaceae,1,50,50
BN005523_16A327_Lycaenidae_Polyommatinae_Polyommatini_Maurus_vogelii,Lycaenidae,Maurus vogelii,Geraniales,Geraniaceae,3,75,75
BN005523_16A327_Lycaenidae_Polyommatinae_Polyommatini_Maurus_vogelii,Lycaenidae,Maurus vogelii,Malpighiales,Euphorbiaceae,1,25,25
BN004006_DL01Q643_Lycaenidae_Polyommatinae_Polyommatini_Megisba_malaya,Lycaenidae,Megisba malaya,Malpighiales,Euphorbiaceae,39,54.16666667,54.16666667
BN004006_DL01Q643_Lycaenidae_Polyommatinae_Polyommatini_Megisba_malaya,Lycaenidae,Megisba malaya,Rosales,Rhamnaceae,5,6.944444444,6.944444444
BN004006_DL01Q643_Lycaenidae_Polyommatinae_Polyommatini_Megisba_malaya,Lycaenidae,Megisba malaya,Sapindales,Sapindaceae,28,38.88888889,38.88888889
BN003415_MFB99T957_Lycaenidae_Lycaeninae_Heliophorini_Melanolycaena_altimontana,Lycaenidae,Melanolycaena altimontana,Caryophyllales,Polygonaceae,1,33.33333333,66.66666667
BN003415_MFB99T957_Lycaenidae_Lycaeninae_Heliophorini_Melanolycaena_altimontana,Lycaenidae,Melanolycaena altimontana,Malpighiales,Euphorbiaceae,1,33.33333333,33.33333333
BN003415_MFB99T957_Lycaenidae_Lycaeninae_Heliophorini_Melanolycaena_altimontana,Lycaenidae,Melanolycaena altimontana,Poales,Polygonaceae,1,33.33333333,66.66666667
BN003951_TQ05G874_Lycaenidae_Theclinae_Eumaeini_Michaelus_ira,Lycaenidae,Michaelus ira,Santalales,Loranthaceae,1,100,100
BN003874_DL06B058_Lycaenidae_Miletinae_Miletini_Miletus_symethus,Lycaenidae,Miletus symethus,Hemiptera,Coccidae,2,66.66666667,66.66666667
BN003874_DL06B058_Lycaenidae_Miletinae_Miletini_Miletus_symethus,Lycaenidae,Miletus symethus,Hymenoptera,Formicidae,1,33.33333333,33.33333333
BN004038_TL04X082_Lycaenidae_Poritiinae_Liptenini_Mimeresia_libentina,Lycaenidae,Mimeresia libentina,lichen,lichen,1,100,100
BN001250_LEP43863_Lycaenidae_Theclinae_Eumaeini_Ministrymon_leda,Lycaenidae,Ministrymon leda,Fabales,Fabaceae,8,100,100
BN004873_YI16P034_Lycaenidae_Theclinae_Arhopalini_Mota_massyla,Lycaenidae,Mota massyla,Fabales,Fabaceae,1,100,100
BN003922_ME13E167_Lycaenidae_Theclinae_Amblypodiini_Myrina_silenus,Lycaenidae,Myrina silenus,Rosales,Moraceae,34,100,100
BN003842_MFB00N218_Lycaenidae_Polyommatinae_Polyommatini_Nabokovia_faga,Lycaenidae,Nabokovia faga,Fabales,Fabaceae,1,100,100
BN003931_KD93C025_Lycaenidae_Polyommatinae_Polyommatini_Nacaduba_kurava,Lycaenidae,Nacaduba kurava,Ericales,Primulaceae,86,76.99115044,76.10619469
BN003931_KD93C025_Lycaenidae_Polyommatinae_Polyommatini_Nacaduba_kurava,Lycaenidae,Nacaduba kurava,Ericales,Theaceae,1,76.99115044,0.884955752
BN003931_KD93C025_Lycaenidae_Polyommatinae_Polyommatini_Nacaduba_kurava,Lycaenidae,Nacaduba kurava,Malvales,Dipterocarpaceae,2,9.734513274,1.769911504
BN003931_KD93C025_Lycaenidae_Polyommatinae_Polyommatini_Nacaduba_kurava,Lycaenidae,Nacaduba kurava,Malvales,Malvaceae,9,9.734513274,7.96460177
BN003931_KD93C025_Lycaenidae_Polyommatinae_Polyommatini_Nacaduba_kurava,Lycaenidae,Nacaduba kurava,Sapindales,Anacardiaceae,2,13.27433628,1.769911504
BN003931_KD93C025_Lycaenidae_Polyommatinae_Polyommatini_Nacaduba_kurava,Lycaenidae,Nacaduba kurava,Sapindales,Sapindaceae,13,13.27433628,11.50442478
BN003936_KD94S033_Lycaenidae_Polyommatinae_Polyommatini_Neolucia_agricola,Lycaenidae,Neolucia agricola,Fabales,Fabaceae,36,100,100
BN003989_AD00P083_Lycaenidae_Polyommatinae_Polyommatini_Neolysandra_diana,Lycaenidae,Neolysandra diana,Fabales,Fabaceae,1,100,100
DL02N831_X_Lycaenidae_Theclinae_Loxurini_Neomyrina_nivea_X_ME,Lycaenidae,Neomyrina nivea,Magnoliales,Annonaceae,2,40,40
DL02N831_X_Lycaenidae_Theclinae_Loxurini_Neomyrina_nivea_X_ME,Lycaenidae,Neomyrina nivea,Malpighiales,Centroplacaceae,1,20,20
DL02N831_X_Lycaenidae_Theclinae_Loxurini_Neomyrina_nivea_X_ME,Lycaenidae,Neomyrina nivea,Malvales,Dipterocarpaceae,2,40,40
BN004018_DL02Q780_Lycaenidae_Polyommatinae_Polyommatini_Neopithecops_zalmora,Lycaenidae,Neopithecops zalmora,Ericales,Ebenaceae,2,6.451612903,6.451612903
BN004018_DL02Q780_Lycaenidae_Polyommatinae_Polyommatini_Neopithecops_zalmora,Lycaenidae,Neopithecops zalmora,Sapindales,Rutaceae,29,93.5483871,93.5483871
BN001256_MS2016019_Lycaenidae_Theclinae_Theclini_Neozephyrus_japonica,Lycaenidae,Neozephyrus japonica,Fagales,Betulaceae,17,100,100
BN001024_MS2016022_Lycaenidae_Theclinae_Theclini_Neozephyrus_orientalis,Lycaenidae,Neozephyrus orientalis,Fagales,Fagaceae,47,100,100
BN001257_KD94S046_Lycaenidae_Theclinae_Candalidini_Candalides_albosericea,Lycaenidae,Nesolycaena albosericea,Sapindales,Rutaceae,10,100,100
BN003966_TL96W911_Lycaenidae_Polyommatinae_Lycaenesthini_Neurellipes_lusones,Lycaenidae,Neurellipes lusones,Malpighiales,Euphorbiaceae,1,100,100
YJ02Q710_X_Lycaenidae_Polyommatinae_Niphandini_Niphanda_fusca_X_ME,Lycaenidae,Niphanda fusca,Hemiptera,Aphididae,3,55.55555556,33.33333333
YJ02Q710_X_Lycaenidae_Polyommatinae_Niphandini_Niphanda_fusca_X_ME,Lycaenidae,Niphanda fusca,Hemiptera,Psyllidae,2,55.55555556,22.22222222
YJ02Q710_X_Lycaenidae_Polyommatinae_Niphandini_Niphanda_fusca_X_ME,Lycaenidae,Niphanda fusca,Hymenoptera,Formicidae,3,33.33333333,33.33333333
BN004371_ARF17N068_Lycaenidae_Polyommatinae_Polyommatini_Nothodanis_schaeffera,Lycaenidae,Nothodanis schaeffera,Oxalidales,Connaraceae,2,100,100
BN007050_DJM10A296_Lycaenidae_Polyommatinae_Polyommatini_Oboronia_punctatus,Lycaenidae,Oboronia punctatus,Zingiberales,Costaceae,7,100,87.5
BN007050_DJM10A296_Lycaenidae_Polyommatinae_Polyommatini_Oboronia_punctatus,Lycaenidae,Oboronia punctatus,Zingiberales,Zingiberaceae,1,100,12.5
BN001275_LEP30181_Lycaenidae_Theclinae_Eumaeini_Ocaria_ocrisia,Lycaenidae,Ocaria ocrisia,Fagales,Fagaceae,2,28.57142857,28.57142857
BN001275_LEP30181_Lycaenidae_Theclinae_Eumaeini_Ocaria_ocrisia,Lycaenidae,Ocaria ocrisia,Malvales,Malvaceae,1,14.28571429,14.28571429
BN001275_LEP30181_Lycaenidae_Theclinae_Eumaeini_Ocaria_ocrisia,Lycaenidae,Ocaria ocrisia,Rosales,Cannabaceae,1,28.57142857,14.28571429
BN001275_LEP30181_Lycaenidae_Theclinae_Eumaeini_Ocaria_ocrisia,Lycaenidae,Ocaria ocrisia,Rosales,Rhamnaceae,1,28.57142857,14.28571429
BN001275_LEP30181_Lycaenidae_Theclinae_Eumaeini_Ocaria_ocrisia,Lycaenidae,Ocaria ocrisia,Sapindales,Sapindaceae,2,28.57142857,28.57142857
BN006224_BM18L004_Lycaenidae_Theclinae_Eumaeini_Oenomaus_ortygnus,Lycaenidae,Oenomaus ortygnus,Magnoliales,Annonaceae,5,100,100
DL02A545_X_Lycaenidae_Theclinae_Ogyrini_Ogyris_amaryllis_X_ME,Lycaenidae,Ogyris amaryllis,Santalales,Loranthaceae,42,100,100
BN004028_DAE04A116_Lycaenidae_Polyommatinae_Polyommatini_Orachrysops_niobe,Lycaenidae,Orachrysops niobe,Fabales,Fabaceae,7,100,100
BN003855_AH99U415_Lycaenidae_Polyommatinae_Polyommatini_Oraidium_barberae,Lycaenidae,Oraidium barberae,Caryophyllales,Amaranthaceae,5,62.5,62.5
BN003855_AH99U415_Lycaenidae_Polyommatinae_Polyommatini_Oraidium_barberae,Lycaenidae,Oraidium barberae,Saxifragales,Crassulaceae,3,37.5,37.5
BN001291_LEP53012_Lycaenidae_Theclinae_Eumaeini_Panthiades_hebraeus,Lycaenidae,Panthiades hebraeus,Fabales,Fabaceae,3,60,60
BN001291_LEP53012_Lycaenidae_Theclinae_Eumaeini_Panthiades_hebraeus,Lycaenidae,Panthiades hebraeus,Rosales,Rosaceae,2,40,40
BN004048_RE05C036_Lycaenidae_Theclinae_Luciini_Paralucia_pyrodiscus,Lycaenidae,Paralucia pyrodiscus,Apiales,Pittosporaceae,5,100,100
BN002878_LEP53240_Lycaenidae_Theclinae_Eumaeini_Parrhasius_polibetes,Lycaenidae,Parrhasius polibetes,Fabales,Fabaceae,3,42.85714286,42.85714286
BN002878_LEP53240_Lycaenidae_Theclinae_Eumaeini_Parrhasius_polibetes,Lycaenidae,Parrhasius polibetes,Malpighiales,Euphorbiaceae,3,57.14285714,42.85714286
BN002878_LEP53240_Lycaenidae_Theclinae_Eumaeini_Parrhasius_polibetes,Lycaenidae,Parrhasius polibetes,Malpighiales,Malpighiaceae,1,57.14285714,14.28571429
ME11B043_X_Lycaenidae_Poritiinae_Pentilini_Pentila_pauli_X_ME,Lycaenidae,Pentila pauli,Cyanophyta,Cyanophyta,1,50,50
ME11B043_X_Lycaenidae_Poritiinae_Pentilini_Pentila_pauli_X_ME,Lycaenidae,Pentila pauli,lichen,lichen,1,50,50
BN003969_SJ97Y844_Lycaenidae_Poritiinae_Pentilini_Pentila_tropicalis,Lycaenidae,Pentila tropicalis,Cyanophyta,Cyanophyta,1,33.33333333,33.33333333
BN003969_SJ97Y844_Lycaenidae_Poritiinae_Pentilini_Pentila_tropicalis,Lycaenidae,Pentila tropicalis,lichen,lichen,2,66.66666667,66.66666667
BN003899_DL08T011_Lycaenidae_Polyommatinae_Polyommatini_Petrelaea_dana,Lycaenidae,Petrelaea dana,Myrtales,Combretaceae,3,100,100
BN006952_LEP79206_Lycaenidae_Theclinae_Eumaeini_Phaeostrymon_alcestis,Lycaenidae,Phaeostrymon alcestis,Sapindales,Sapindaceae,5,100,100
BN006330_AAM98W262_Lycaenidae_Aphnaeinae_X_Phasis_pringlei,Lycaenidae,Phasis pringlei,Geraniales,Melianthaceae,2,66.66666667,66.66666667
BN006330_AAM98W262_Lycaenidae_Aphnaeinae_X_Phasis_pringlei,Lycaenidae,Phasis pringlei,Sapindales,Anacardiaceae,1,33.33333333,33.33333333
BN004024_HH03B002_Lycaenidae_Polyommatinae_Polyommatini_Phengaris_atroguttata,Lycaenidae,Phengaris atroguttata,Hymenoptera,Formicidae,2,18.18181818,18.18181818
BN004024_HH03B002_Lycaenidae_Polyommatinae_Polyommatini_Phengaris_atroguttata,Lycaenidae,Phengaris atroguttata,Lamiales,Lamiaceae,8,72.72727273,72.72727273
BN004024_HH03B002_Lycaenidae_Polyommatinae_Polyommatini_Phengaris_atroguttata,Lycaenidae,Phengaris atroguttata,Sapindales,Anacardiaceae,1,9.090909091,9.090909091
BN006335_AD00P068_Lycaenidae_Polyommatinae_Polyommatini_Phengaris_nausithous,Lycaenidae,Phengaris nausithous,Hymenoptera,Formicidae,3,42.85714286,42.85714286
BN006335_AD00P068_Lycaenidae_Polyommatinae_Polyommatini_Phengaris_nausithous,Lycaenidae,Phengaris nausithous,Lamiales,Lamiaceae,1,14.28571429,14.28571429
BN006335_AD00P068_Lycaenidae_Polyommatinae_Polyommatini_Phengaris_nausithous,Lycaenidae,Phengaris nausithous,Rosales,Rosaceae,3,42.85714286,42.85714286
BN006874_BB19E001_Lycaenidae_Polyommatinae_Polyommatini_Philotes_sonorensis,Lycaenidae,Philotes sonorensis,Saxifragales,Crassulaceae,19,100,100
BN006346_ADW05I823_Lycaenidae_Polyommatinae_Polyommatini_Philotiella_leona,Lycaenidae,Philotiella leona,Caryophyllales,Polygonaceae,1,100,100
BN003967_TL96W917_Lycaenidae_Polyommatinae_Polyommatini_Phlyaria_cyara,Lycaenidae,Phlyaria cyara,Fabales,Fabaceae,6,100,100
BN003960_NP95Y198_Lycaenidae_Polyommatinae_Polyommatini_Pithecops_corvus,Lycaenidae,Pithecops corvus,Fabales,Fabaceae,24,64.86486486,64.86486486
BN003960_NP95Y198_Lycaenidae_Polyommatinae_Polyommatini_Pithecops_corvus,Lycaenidae,Pithecops corvus,Gentianales,Rubiaceae,10,27.02702703,27.02702703
BN003960_NP95Y198_Lycaenidae_Polyommatinae_Polyommatini_Pithecops_corvus,Lycaenidae,Pithecops corvus,Sapindales,Rutaceae,3,8.108108108,8.108108108
BN003933_MWT93D058_Lycaenidae_Polyommatinae_Polyommatini_Plautella_cossaea,Lycaenidae,Plautella cossaea,Fabales,Fabaceae,1,50,50
BN003933_MWT93D058_Lycaenidae_Polyommatinae_Polyommatini_Plautella_cossaea,Lycaenidae,Plautella cossaea,Malpighiales,Euphorbiaceae,1,50,50
BN003843_VL02X365_Lycaenidae_Polyommatinae_Polyommatini_Plebejidea_loewii,Lycaenidae,Plebejidea loewii,Fabales,Fabaceae,3,100,100
SRR10270931_X_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_anna,Lycaenidae,Plebejus anna,Fabales,Fabaceae,4,100,100
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Asterales,Asteraceae,28,26.36363636,25.45454545
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Asterales,Campanulaceae,1,26.36363636,0.909090909
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Ericales,Ericaceae,10,9.090909091,9.090909091
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Fabales,Fabaceae,54,49.09090909,49.09090909
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Fagales,Betulaceae,1,1.818181818,0.909090909
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Fagales,Fagaceae,1,1.818181818,0.909090909
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Lamiales,Lamiaceae,3,3.636363636,2.727272727
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Lamiales,Plantaginaceae,1,3.636363636,0.909090909
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Malpighiales,Salicaceae,3,3.636363636,2.727272727
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Malpighiales,Violaceae,1,3.636363636,0.909090909
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Malvales,Cistaceae,3,2.727272727,2.727272727
BN001307_LEP35986_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_argus,Lycaenidae,Plebejus argus,Rosales,Rosaceae,4,3.636363636,3.636363636
SRR10270930_X_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_idas,Lycaenidae,Plebejus idas,Ericales,Ericaceae,22,23.15789474,23.15789474
SRR10270930_X_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_idas,Lycaenidae,Plebejus idas,Fabales,Fabaceae,73,76.84210526,76.84210526
SRR10270929_X_Lycaenidae_Polyommatinae_Polyommatini_Plebejus_melissa,Lycaenidae,Plebejus melissa,Fabales,Fabaceae,63,100,100
BN004047_KED05I843_Lycaenidae_Polyommatinae_Polyommatini_Plebulina_emigdionis,Lycaenidae,Plebulina emigdionis,Caryophyllales,Amaranthaceae,5,71.42857143,71.42857143
BN004047_KED05I843_Lycaenidae_Polyommatinae_Polyommatini_Plebulina_emigdionis,Lycaenidae,Plebulina emigdionis,Fabales,Fabaceae,2,28.57142857,28.57142857
SRR921636_X_Lycaenidae_Polyommatinae_Polyommatini_Polyommatus_icarus,Lycaenidae,Polyommatus icarus,Fabales,Fabaceae,85,100,100
BN004872_YI16P020_Lycaenidae_Poritiinae_Poritiini_Poritia_hewitsoni,Lycaenidae,Poritia hewitsoni,Malvales,Dipterocarpaceae,3,75,75
BN004872_YI16P020_Lycaenidae_Poritiinae_Poritiini_Poritia_hewitsoni,Lycaenidae,Poritia hewitsoni,Myrtales,Combretaceae,1,25,25
BN005524_15Q117_Lycaenidae_Polyommatinae_Polyommatini_Praephilotes_anthracias,Lycaenidae,Praephilotes anthracias,Caryophyllales,Polygonaceae,2,50,50
BN005524_15Q117_Lycaenidae_Polyommatinae_Polyommatini_Praephilotes_anthracias,Lycaenidae,Praephilotes anthracias,Fabales,Fabaceae,2,50,50
BN003965_NP95Z287_Lycaenidae_Theclinae_Iolaini_Pratapa_deva,Lycaenidae,Pratapa deva,Lamiales,Lamiaceae,5,13.88888889,13.88888889
BN003965_NP95Z287_Lycaenidae_Theclinae_Iolaini_Pratapa_deva,Lycaenidae,Pratapa deva,Santalales,Loranthaceae,31,86.11111111,86.11111111
BN001317_MY2016049_Lycaenidae_Polyommatinae_Polyommatini_Prosotas_nora,Lycaenidae,Prosotas nora,Fabales,Fabaceae,39,81.25,81.25
BN001317_MY2016049_Lycaenidae_Polyommatinae_Polyommatini_Prosotas_nora,Lycaenidae,Prosotas nora,Malpighiales,Euphorbiaceae,2,6.25,4.166666667
BN001317_MY2016049_Lycaenidae_Polyommatinae_Polyommatini_Prosotas_nora,Lycaenidae,Prosotas nora,Malpighiales,Phyllanthaceae,1,6.25,2.083333333
BN001317_MY2016049_Lycaenidae_Polyommatinae_Polyommatini_Prosotas_nora,Lycaenidae,Prosotas nora,Myrtales,Combretaceae,1,2.083333333,2.083333333
BN001317_MY2016049_Lycaenidae_Polyommatinae_Polyommatini_Prosotas_nora,Lycaenidae,Prosotas nora,Proteales,Proteaceae,1,2.083333333,2.083333333
BN001317_MY2016049_Lycaenidae_Polyommatinae_Polyommatini_Prosotas_nora,Lycaenidae,Prosotas nora,Sapindales,Sapindaceae,3,6.25,6.25
