Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	PD.atLeast1source	Num.families.atLeast1source	mpd.obs.atLeast1source	mpd.rand.mean.atLeast1source	mpd.rand.sd.atLeast1source	mpd.obs.rank.atLeast1source	mpd.obs.z.atLeast1source	mpd.obs.p.atLeast1source	mntd.obs.atLeast1source	mntd.rand.mean.atLeast1source	mntd.rand.sd.atLeast1source	mntd.obs.rank.atLeast1source	mntd.obs.z.atLeast1source	mntd.obs.p.atLeast1source																		
BN000665_MFB16P153_Hesperiidae_Trapezitinae_X_Proeidosa_polysema	Hesperiidae	Proeidosa polysema	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN000668_139_Hesperiidae_Eudaminae_Eudamini_Proteides_mercurius	Hesperiidae	Proteides mercurius	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04	325.050502	1	192	277.5629072	106.4667294	4	-0.803658642	0.04	192	271.079971	90.55617358	5	-0.873269793	0.05																		
BN000671_606_Hesperiidae_Tagiadinae_Celaenorrhinini_Pseudocoladenia_dan	Hesperiidae	Pseudocoladenia dan	448.784902	2	247.46855	291.6070587	130.2515685	33	-0.338871226	0.33	247.46855	263.6726439	84.15011346	35	-0.19256176	0.35	448.784902	2	247.46855	280.7184835	105.1828947	29	-0.316115407	0.29	247.46855	271.0673513	90.97201685	34	-0.259407257	0.34																		
BN000672_229_Hesperiidae_Hesperiinae_Hesperiini_Pseudocopaeodes_eunus	Hesperiidae	Pseudocopaeodes eunus	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN000673_639_Hesperiidae_Eudaminae_Phocidini_Pseudonascus_paulliniae	Hesperiidae	Pseudonascus paulliniae	325.050854	1	101.2678	268.2930226	81.88597339	1	-2.039729341	0.01	101.2678	262.5863915	80.8300336	1	-1.995775386	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000674_MY2016HES6_Hesperiidae_Hesperiinae_X_Psolos_fuligo_fuligo	Hesperiidae	Psolos fuligo	423.260052	2	196.41887	254.246465	50.72763099	5	-1.139962459	0.05	196.41887	270.0513478	92.33921363	4	-0.797412875	0.04	325.050952	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000679_536_Hesperiidae_Hesperiinae_Astictopterini_Pteroteinon_laufella	Hesperiidae	Pteroteinon laufella	460.808805	2	271.516683	263.281099	72.61509844	65	0.11341421	0.65	271.516683	280.5591759	112.3253214	64	-0.080502711	0.64	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
SRR7174499_X_Hesperiidae_Pyrginae_Pyrgini_Burnsius_albescens	Hesperiidae	Pyrgus albescens	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01	325.050645	1	76.7222	285.5276107	110.2060807	1	-1.894681395	0.01	76.7222	271.9333311	101.9759357	2.5	-1.914286246	0.025																		
RE07G218_X_Hesperiidae_Pyrginae_Pyrgini_Pyrgus_carthami_X_ME	Hesperiidae	Pyrgus carthami	567.364265	3	244.0321553	273.5877742	78.61986311	30	-0.375930683	0.3	240.5951863	253.6415545	51.48587629	42	-0.253397031	0.42	567.364265	3	244.0321553	266.6950717	66.29786338	25	-0.341834793	0.25	240.5951863	257.5688256	55.46345352	40	-0.306032859	0.4																		
SRR7174492_X_Hesperiidae_Pyrginae_Pyrgini_Pyrgus_malvae	Hesperiidae	Pyrgus malvae	325.050892	1	189.1223	272.4282205	110.7314868	10	-0.752323687	0.1	189.1223	271.2290871	107.9586884	6	-0.760538946	0.06	325.050892	1	189.1223	267.8297577	81.40968846	1	-0.966807012	0.01	189.1223	293.2725397	128.5618594	5	-0.810117714	0.05																		
SRR7174487_X_Hesperiidae_Pyrginae_Pyrgini_Pyrgus_scriptura	Hesperiidae	Pyrgus scriptura	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01	325.050645	1	76.7222	285.5276107	110.2060807	1	-1.894681395	0.01	76.7222	271.9333311	101.9759357	2.5	-1.914286246	0.025																		
BN000701_Rvcoll06A104_Hesperiidae_Coeliadinae_X_Pyrrhiades_lucagus	Hesperiidae	Pyrrhiades lucagus	325.050687	1	102.661	267.3312541	93.25298334	1	-1.765844354	0.01	102.661	261.7012227	107.8940745	4	-1.474040382	0.04	325.050687	1	102.661	248.3203892	24.96633396	2	-5.834232188	0.02	102.661	267.565814	92.10244501	1	-1.790449906	0.01																		
BN003670_LEP61253_Hesperiidae_Hesperiinae_Hesperiini_Pyrrhocalles_antiqua	Hesperiidae	Pyrrhocalles antiqua	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000702_LEP48135_Hesperiidae_Coeliadinae_X_Pyrrhochalcia_iphis	Hesperiidae	Pyrrhochalcia iphis	1039.54435	7	247.3805146	271.2593142	43.20678392	25	-0.552663203	0.25	233.1307294	232.200377	33.09993169	64	0.028107383	0.64	819.49994	5	253.5543338	270.5316698	52.35005231	55	-0.324304088	0.55	244.3304628	236.9948438	32.54887775	70	0.22537241	0.7																		
SRR9330660_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Pyrrhopyge_crida	Hesperiidae	Pyrrhopyge crida	325.050687	1	95.298	272.6609097	99.06939882	1	-1.790289553	0.01	95.298	262.4033554	74.29447378	1	-2.249229948	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004819_EBMGCLHESP0070_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Pyrrhopyge_phidias	Hesperiidae	Pyrrhopyge phidias	560.00786	3	235.6911453	274.182152	82.67961622	14	-0.465544089	0.14	234.224086	254.4845696	41.91076727	26	-0.483419535	0.26	443.62978	2	237.158238	272.807953	111.2914038	23	-0.32032766	0.23	237.158238	265.6719845	84.57905853	18	-0.337125371	0.18																		
BN000706_64_Hesperiidae_Hesperiinae_Hesperiini_Pyrrhopygopsis_socrates	Hesperiidae	Pyrrhopygopsis socrates	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	325.050282	1	99.1432	266.1847499	96.44244036	3	-1.732033628	0.03	99.1432	274.82033	99.58683424	2	-1.764059791	0.02																		
BN000707_511_Hesperiidae_Pyrginae_Achlyodini_Pythonides_jovianus	Hesperiidae	Pythonides jovianus	325.0506	1	107.601644	277.3659084	106.6466178	2	-1.591839179	0.02	107.601644	266.6865731	81.99789291	1	-1.940109964	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000708_510_Hesperiidae_Pyrginae_Achlyodini_Quadrus_cerialis	Hesperiidae	Quadrus cerialis	457.44506	2	264.788852	281.3889148	103.805991	54	-0.159914304	0.54	264.788852	262.3274142	71.91033008	68	0.034229266	0.68	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000711_MY2016HES76_Hesperiidae_Hesperiinae_Erionotini_Quedara_monteithi_monteithi	Hesperiidae	Quedara monteithi	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	325.050282	1	99.1432	266.1847499	96.44244036	3	-1.732033628	0.03	99.1432	274.82033	99.58683424	2	-1.764059791	0.02																		
BN000712_LEP41790_Hesperiidae_Hesperiinae_Hesperiini_Quinta_cannae	Hesperiidae	Quinta cannae	363.289652	2	76.4774	260.2081124	86.53284476	1	-2.123248264	0.01	76.4774	267.9009674	83.05680308	1	-2.304730742	0.01	325.050952	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN005085_05SRNP04652_Hesperiidae_Hesperiinae_Hesperiini_Rhinthon_cubana	Hesperiidae	Rhinthon cubana	363.289652	2	76.4774	260.2081124	86.53284476	1	-2.123248264	0.01	76.4774	267.9009674	83.05680308	1	-2.304730742	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000717_310_Hesperiidae_Hesperiinae_Taractrocerini_Sabera_caesina	Hesperiidae	Sabera caesina	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	325.050282	1	99.1432	266.1847499	96.44244036	3	-1.732033628	0.03	99.1432	274.82033	99.58683424	2	-1.764059791	0.02																		
BN000719_MY2016HES57_Hesperiidae_Hesperiinae_Erionotini_Salanoemia_sala	Hesperiidae	Salanoemia sala	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	325.050282	1	99.1432	266.1847499	96.44244036	3	-1.732033628	0.03	99.1432	274.82033	99.58683424	2	-1.764059791	0.02																		
BN000725_MY2016HES23_Hesperiidae_Tagiadinae_Celaenorrhinini_Sarangesa_dasahara_dasahara	Hesperiidae	Sarangesa dasahara	568.658872	3	241.4513733	283.7987922	90.46258799	27	-0.468120798	0.27	237.1560267	248.6643523	36.50073184	29	-0.315290271	0.29	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
SRR7174376_X_Hesperiidae_Eudaminae_Phocidini_Salantoia_eriopis	Hesperiidae	Sarmientoia eriopis	325.050687	1	102.661	267.3312541	93.25298334	1	-1.765844354	0.01	102.661	261.7012227	107.8940745	4	-1.474040382	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000735_CN16P041_Hesperiidae_Tagiadinae_Tagiadini_Satarupa_gopala	Hesperiidae	Satarupa gopala	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01	325.049924	1	118	266.9930824	82.27109552	1	-1.811001561	0.01	118	295.7632874	130.9161391	1	-1.357840894	0.01																		
SRR9330383_X_Hesperiidae_Tagiadinae_Tagiadini_Satarupa_nymphalis	Hesperiidae	Satarupa nymphalis	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01	325.049924	1	118	266.9930824	82.27109552	1	-1.811001561	0.01	118	295.7632874	130.9161391	1	-1.357840894	0.01																		
BN000743_Rvcoll11K853_Hesperiidae_Hesperiinae_Astictopterini_Semalea_pulvina	Hesperiidae	Semalea pulvina	325.050972	1	51.8437	276.3722704	97.49325708	1	-2.303016405	0.01	51.8437	288.837143	116.3574774	1	-2.036770203	0.01	325.050972	1	51.8437	256.751728	60.64569892	1	-3.378772635	0.01	51.8437	254.9435022	46.75319958	1	-4.344083486	0.01																		
BN000744_MY2016HES73_Hesperiidae_Tagiadinae_Tagiadini_Seseria_dohertyi_salex	Hesperiidae	Seseria dohertyi	325.050763	1	169.1905	277.2799701	106.1552734	3	-1.018220449	0.03	169.1905	273.6628529	100.2509872	4	-1.042107971	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000746_304_Hesperiidae_Trapezitinae_X_Signeta_flammeata	Hesperiidae	Signeta flammeata	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN000506_RVcoll07W266_Hesperiidae_Pyrginae_Carcharodini_Sloperia_proto	Hesperiidae	Sloperia proto	325.050552	1	142	289.3217293	123.5641318	2	-1.192269368	0.02	142	272.602494	90.67018156	2	-1.440412843	0.02	325.050552	1	142	278.3013642	105.8123051	1	-1.28814285	0.01	142	253.1164519	49.9352336	3	-2.225211417	0.03																		
BN003709_LEP61292_Hesperiidae_Pyrginae_Carcharodini_Sophista_latifasciata	Hesperiidae	Sophista latifasciata	460.963498	2	271.825288	267.6297582	81.34179112	92	0.051579019	0.92	271.825288	279.7763464	103.9196974	88	-0.076511563	0.88	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
SRR7174548_X_Hesperiidae_Eudaminae_Eudamini_Spathilepia_clonius	Hesperiidae	Spathilepia clonius	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04	325.050502	1	192	277.5629072	106.4667294	4	-0.803658642	0.04	192	271.079971	90.55617358	5	-0.873269793	0.05																		
ME12C812_X_Hesperiidae_Pyrginae_Carcharodini_Ernsta_colotes_X_ME	Hesperiidae	Spialia colotes	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01	325.050645	1	76.7222	285.5276107	110.2060807	1	-1.894681395	0.01	76.7222	271.9333311	101.9759357	2.5	-1.914286246	0.025																		
SRR7174534_X_Hesperiidae_Pyrginae_Carcharodini_Spialia_orbifer	Hesperiidae	Spialia orbifer	325.050892	1	189.1223	272.4282205	110.7314868	10	-0.752323687	0.1	189.1223	271.2290871	107.9586884	6	-0.760538946	0.06	325.050892	1	189.1223	267.8297577	81.40968846	1	-0.966807012	0.01	189.1223	293.2725397	128.5618594	5	-0.810117714	0.05																		
BN003435_LEP59344_Hesperiidae_Pyrginae_Achlyodini_Spioniades_artemides	Hesperiidae	Spioniades artemides	325.050502	1	99.499	256.5699902	46.18246616	1	-3.401095768	0.01	99.499	281.8701923	112.0306115	1	-1.627869293	0.01	325.050502	1	99.499	280.6006779	114.2326591	1	-1.585375666	0.01	99.499	274.1241668	107.0873955	1	-1.630678997	0.01																		
BN003651_746402_Hesperiidae_Hesperiinae_Megathymini_Stallingsia_maculosus	Hesperiidae	Stallingsia maculosus	325.050132	1	135.10077	265.735168	82.55170028	2	-1.582455571	0.02	135.10077	267.2885954	81.77859239	1	-1.616411111	0.01	325.050132	1	135.10077	272.9490271	111.1553035	4.5	-1.240141071	0.045	135.10077	254.7522287	63.81722239	2	-1.874908594	0.02																		
BN000768_82_Hesperiidae_Pyrginae_Carcharodini_Staphylus_ceos	Hesperiidae	Staphylus ceos	325.050352	1	87.3223	272.5455388	90.21455127	1	-2.053141496	0.01	87.3223	276.0024032	97.50134195	1	-1.935153911	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
SRR7174537_X_Hesperiidae_Pyrginae_Carcharodini_Staphylus_hayhurstii	Hesperiidae	Staphylus hayhurstii	325.050352	1	87.3223	272.5455388	90.21455127	1	-2.053141496	0.01	87.3223	276.0024032	97.50134195	1	-1.935153911	0.01	325.050352	1	87.3223	268.6650486	91.18110546	1	-1.988819369	0.01	87.3223	281.1515705	103.5694191	1	-1.871491336	0.01																		
BN000770_94_Hesperiidae_Hesperiinae_Hesperiini_Stinga_morrisoni	Hesperiidae	Stinga morrisoni	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN000771_DL16V135_Hesperiidae_Hesperiinae_Erionotini_Suada_swerga	Hesperiidae	Suada swerga	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN000772_LEP37037_Hesperiidae_Hesperiinae_Erionotini_Suastus_gremius_gremius	Hesperiidae	Suastus gremius	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	325.050282	1	99.1432	266.1847499	96.44244036	3	-1.732033628	0.03	99.1432	274.82033	99.58683424	2	-1.764059791	0.02																		
BN000778_380_Hesperiidae_Hesperiinae_Taractrocerini_Suniana_sunias	Hesperiidae	Suniana sunias	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN005421_LEP53788_Hesperiidae_Hesperiinae_Hesperiini_Synale_cynaxa	Hesperiidae	Synale cynaxa	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000780_634_Hesperiidae_Hesperiinae_Hesperiini_Synapte_silius	Hesperiidae	Synapte silius	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000781_LEP40102_Hesperiidae_Pyrginae_Pyrgini_Systasea_zampa	Hesperiidae	Systasea zampa	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01	325.050645	1	76.7222	285.5276107	110.2060807	1	-1.894681395	0.01	76.7222	271.9333311	101.9759357	2.5	-1.914286246	0.025																		
ME11B067_X_Hesperiidae_Tagiadinae_Tagiadini_Tagiades_flesus_X_ME	Hesperiidae	Tagiades flesus	644.215374	4	236.034561	266.0959602	56.18486912	10	-0.535044393	0.1	212.533778	240.6629681	42.38795146	15	-0.663612871	0.15	565.066974	3	242.694722	284.2587248	92.84325654	28	-0.447679286	0.28	214.0154077	271.4699692	64.91797957	7	-0.885033113	0.07																		
BN000787_LEP28936_Hesperiidae_Tagiadinae_Tagiadini_Tagiades_gana	Hesperiidae	Tagiades gana	325.050632	1	123.508	276.0486603	97.6395494	1	-1.562283534	0.01	123.508	299.1788317	133.0036616	1	-1.320796958	0.01	325.050632	1	123.508	301.4108554	138.3966117	2	-1.285456727	0.02	123.508	281.6055421	112.3316318	1	-1.407417836	0.01																		
BN000789_MY2016HES28_Hesperiidae_Tagiadinae_Tagiadini_Tagiades_japetus_atticus	Hesperiidae	Tagiades japetus	460.809312	2	271.51699	266.6029316	82.25533167	73	0.059741519	0.73	271.51699	278.2944044	108.1725432	68	-0.06265374	0.68	460.809312	2	271.51699	285.6601866	114.8114391	72	-0.123186302	0.72	271.51699	272.0268643	100.8659186	68	-0.005054971	0.68																		
SRR7174440_X_Hesperiidae_Tagiadinae_Tagiadini_Tagiades_litigiosa	Hesperiidae	Tagiades litigiosa	580.581495	3	260.859162	267.2890459	77.76765867	66	-0.082680693	0.66	250.201671	249.6138981	44.85508323	53	0.01310382	0.53	580.581495	3	260.859162	292.4381954	100.785759	54	-0.313328329	0.54	250.201671	250.7521795	49.58004852	59	-0.011103429	0.59																		
BN000795_513_Hesperiidae_Hesperiinae_Hesperiini_Talides_sinois	Hesperiidae	Talides sinois	325.050962	1	83.904298	279.0870037	105.3705059	1	-1.85234667	0.01	83.904298	276.0477002	107.2672126	1	-1.791259393	0.01	325.050962	1	83.904298	273.3811022	98.265784	1	-1.928207322	0.01	83.904298	261.3706567	58.88426404	1	-3.013816366	0.01																		
BN000796_MY2016HES77_Hesperiidae_Tagiadinae_Tagiadini_Tapena_thwaitesi_bornea	Hesperiidae	Tapena thwaitesi	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04	325.050502	1	192	277.5629072	106.4667294	4	-0.803658642	0.04	192	271.079971	90.55617358	5	-0.873269793	0.05																		
BN000797_DL10Z137_Hesperiidae_Hesperiinae_Taractrocerini_Taractrocera_luzonensis	Hesperiidae	Taractrocera luzonensis	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
SRR7174517_X_Hesperiidae_Hesperiinae_Taractrocerini_Taractrocera_maevius	Hesperiidae	Taractrocera maevius	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN003428_LEP59337_Hesperiidae_Eudaminae_Entheini_Tarsoctenus_corytus	Hesperiidae	Tarsoctenus corytus	325.050522	1	85.3277	274.437433	97.21424656	1	-1.945288265	0.01	85.3277	279.3900286	104.6663524	1	-1.854104248	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000800_509_Hesperiidae_Eudaminae_Eudamini_Telemiades_amphion	Hesperiidae	Telemiades amphion	448.785072	2	242.30299	291.3897916	129.6547259	29	-0.378596316	0.29	242.30299	273.7602745	99.26248492	23	-0.316910105	0.23	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000803_LEP37050_Hesperiidae_Hesperiinae_Taractrocerini_Telicota_augias_augias	Hesperiidae	Telicota augias	399.739132	2	149.376799	269.8816835	104.4310068	7	-1.153918631	0.07	149.376799	275.179259	107.3558563	2	-1.171826712	0.02	399.739132	2	149.376799	272.8555604	100.0072878	3	-1.234697632	0.03	149.376799	262.602453	72.24751397	1	-1.567191005	0.01																		
BN000810_Rvcoll11K217_Hesperiidae_Hesperiinae_Astictopterini_Teniorhinus_harona	Hesperiidae	Teniorhinus harona	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN006124_KA18075ABRI_Hesperiidae_Hesperiinae_Astictopterini_Teniorhinus_watsoni	Hesperiidae	Teniorhinus watsoni	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04	325.050502	1	192	277.5629072	106.4667294	4	-0.803658642	0.04	192	271.079971	90.55617358	5	-0.873269793	0.05																		
BN000813_483_Hesperiidae_Pyrginae_Erynnini_Theagenes_dichrous	Hesperiidae	Theagenes dichrous	325.050552	1	142	289.3217293	123.5641318	2	-1.192269368	0.02	142	272.602494	90.67018156	2	-1.440412843	0.02	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000817_503_Hesperiidae_Hesperiinae_Hesperiini_Thespieus_macareus	Hesperiidae	Thespieus macareus	325.050802	1	103.1855	275.800099	97.37512769	1	-1.772676485	0.01	103.1855	271.8036685	90.55305687	1	-1.862092505	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN000820_LEP36684_Hesperiidae_Hesperiinae_Aeromachini_Praethoressa_varia	Hesperiidae	Thoressa varia	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
SRR7174390_X_Hesperiidae_Eudaminae_Eudamini_Cecropterus_bathyllus	Hesperiidae	Thorybes bathyllus	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04	325.050502	1	192	277.5629072	106.4667294	4	-0.803658642	0.04	192	271.079971	90.55617358	5	-0.873269793	0.05																		
SRR7174394_X_Hesperiidae_Eudaminae_Eudamini_Cecropterus_confusis	Hesperiidae	Thorybes confusis	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04	325.050502	1	192	277.5629072	106.4667294	4	-0.803658642	0.04	192	271.079971	90.55617358	5	-0.873269793	0.05																		
BN000825_452_Hesperiidae_Hesperiinae_Hesperiini_Thracides_phidon	Hesperiidae	Thracides phidon	383.311462	2	116.52108	268.4309119	80.67443553	1	-1.882998387	0.01	116.52108	280.3199831	103.8853755	1	-1.576727258	0.01	325.050962	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
