Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p
BN000917_LEP35959_Lycaenidae_Theclinae_Theclini_Antigius_attilia	Lycaenidae	Antigius attilia	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01
BN003972_RD98U020_Lycaenidae_Aphnaeinae_X_Aphnaeus_orcas	Lycaenidae	Aphnaeus orcas	1189.51379	9	237.041291	268.9885978	39.39896933	4	-0.810866562	0.04	198.0758402	227.6339268	27.61271219	10	-1.070452129	0.1
BN003903_RE08J103_Lycaenidae_Theclinae_Deudorigini_Araotes_lapithis	Lycaenidae	Araotes lapithis	325.05054	1	142.4068	273.9012277	107.5704174	1	-1.222403248	0.01	142.4068	259.8004359	73.62548976	2	-1.594470017	0.02
BN000918_MY201630_Lycaenidae_Theclinae_Theclini_Araragi_enthea	Lycaenidae	Araragi enthea	422.930042	2	195.75913	272.4720447	90.81995892	3	-0.844670221	0.03	195.75913	258.1800105	64.75158388	5	-0.964005462	0.05
BN000919_LEP30455_Lycaenidae_Theclinae_Eumaeini_Arawacus_aetolus	Lycaenidae	Arawacus aetolus	448.785392	2	247.46944	280.1171964	105.8202542	44	-0.308520866	0.44	247.46944	275.933812	93.67555575	43	-0.303861256	0.43
BN003950_TQ05F859_Lycaenidae_Theclinae_Eumaeini_Arcas_imperialis	Lycaenidae	Arcas imperialis	588.663808	3	266.3504253	268.8727039	69.10232921	86	-0.03650063	0.86	260.8767937	251.125464	49.82942817	85	0.195694192	0.85
BN003971_AAM98Y977_Lycaenidae_Aphnaeinae_X_Argyraspodes_argyraspis	Lycaenidae	Argyraspodes argyraspis	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002875_LEP36027_Lycaenidae_Theclinae_Arhopalini_Arhopala_bazalus	Lycaenidae	Arhopala bazalus	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01
DL09X149_X_Lycaenidae_Theclinae_Arhopalini_Arhopala_muta	Lycaenidae	Arhopala muta	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01
BN004507_EI16D223_Lycaenidae_Theclinae_Arhopalini_Arhopala_thamyras	Lycaenidae	Arhopala thamyras	325.050667	1	143.8503	286.8117611	110.0941246	1	-1.298538515	0.01	143.8503	262.7878745	80.50552599	3	-1.477383981	0.03
BN000923_LEP50921_Lycaenidae_Polyommatinae_Polyommatini_Aricia_agestis	Lycaenidae	Aricia agestis	672.520185	4	239.5575315	280.3996547	69.92787376	13	-0.584060704	0.13	223.7349515	247.4020682	39.01579557	20	-0.606603463	0.2
BN004051_NP15C001_Lycaenidae_Theclinae_Deudorigini_Artipe_eryx	Lycaenidae	Artipe eryx	448.785265	2	247.469313	263.5660791	74.4143637	41.5	-0.216312621	0.415	247.469313	271.199168	101.1092018	52	-0.234695306	0.52
LEP25299_X_Lycaenidae_Theclinae_Theclini_Artopoetes_pryeri_X_ME	Lycaenidae	Artopoetes pryeri	325.050562	1	64.188	264.9451671	82.64220963	1	-2.42923281	0.01	64.188	290.2867651	116.8242734	1	-1.935374889	0.01
BN003833_AJG07N622_Lycaenidae_Miletinae_Liphyrini_Aslauga_marshalli	Lycaenidae	Aslauga marshalli	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000925_LEP44580_Lycaenidae_Theclinae_Eumaeini_Atlides_halesus	Lycaenidae	Atlides halesus	406.52363	2	162.945367	268.3919788	87.46241421	2	-1.205622012	0.02	162.945367	277.1718015	97.2835759	2	-1.174159497	0.02
BN003926_DY93E020_Lycaenidae_Theclinae_Eumaeini_Aubergina_alda	Lycaenidae	Aubergina alda	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01
BN003886_DJM07A210_Lycaenidae_Aphnaeinae_X_Axiocerses_harpax	Lycaenidae	Axiocerses harpax	448.785472	2	247.46938	297.6660599	131.2675206	41	-0.382399848	0.41	247.46938	264.9894998	83.59630498	51	-0.209580075	0.51
BN002839_LEP50257_Lycaenidae_Polyommatinae_Polyommatini_Azanus_mirza	Lycaenidae	Azanus mirza	443.629754	2	237.158162	287.1107025	116.8394156	26	-0.427531584	0.26	237.158162	270.2307981	90.80249053	19	-0.364226091	0.19
BN002840_LEP50396_Lycaenidae_Polyommatinae_Polyommatini_Azanus_natalensis	Lycaenidae	Azanus natalensis	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN003909_DJM10A481_Lycaenidae_Polyommatinae_Polyommatini_Azanus_ubaldus	Lycaenidae	Azanus ubaldus	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN002854_LEP48616_Lycaenidae_Poritiinae_Liptenini_Baliochila_barnesi	Lycaenidae	Baliochila barnesi	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003935_KD94S015_Lycaenidae_Theclinae_Deudorigini_Bindahara_phocides	Lycaenidae	Bindahara phocides	564.571432	3	242.1698	278.3315402	84.40691139	26	-0.428421555	0.26	236.8706067	250.6113102	50.28154749	27	-0.273275271	0.27
BN000929_LEP43869_Lycaenidae_Polyommatinae_Polyommatini_Brephidium_exilis	Lycaenidae	Brephidium exilis	532.775752	3	218.39968	272.0749519	78.00053798	8	-0.688139765	0.08	197.0501967	252.4305876	46.62016561	7	-1.187906353	0.07
BN007034_EB19X123_Lycaenidae_Theclinae_Theclini_Burmaozephyrus_kothayaungi	Lycaenidae	Burmaozephyrus kothayaungi	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01
BN003918_ME12C869_Lycaenidae_Polyommatinae_Polyommatini_Cacyreus_lingeus	Lycaenidae	Cacyreus lingeus	448.785002	2	247.46917	273.3432325	100.9053113	37	-0.256419232	0.37	247.46917	276.0434303	107.1703085	45	-0.266624783	0.45
BN004562_HD16P068_Lycaenidae_Polyommatinae_Polyommatini_Caleta_caleta	Lycaenidae	Caleta caleta	325.050852	1	102.7964	263.5684427	85.3430794	2	-1.88383222	0.02	102.7964	259.8213253	77.33209836	3	-2.03052715	0.03
BN002846_LEP50959_Lycaenidae_Theclinae_Eumaeini_Callophrys_rubi	Lycaenidae	Callophrys rubi	1148.519285	9	232.8048495	278.2218004	50.13176757	2	-0.905951517	0.02	184.3480681	223.9759515	28.56667261	9	-1.387206831	0.09
GCA0016252451_X_Lycaenidae_Theclinae_Eumaeini_Calycopis_cecrops	Lycaenidae	Calycopis cecrops	761.55248	5	229.0363178	268.4212742	52.47745547	3	-0.75051193	0.03	208.0243494	242.8067505	34.84925594	9	-0.998081599	0.09
RE05D052_X_Lycaenidae_Theclinae_Candalidini_Candalides_xanthospilos_X_ME	Lycaenidae	Candalides xanthospilos	325.050705	1	60.1216	272.7882982	101.9291364	1	-2.086417149	0.01	60.1216	253.0716897	45.41807514	1	-4.248310593	0.01
BN003905_ZAK08P738_Lycaenidae_Theclinae_Deudorigini_Capys_alpheus	Lycaenidae	Capys alpheus	325.050662	1	92.1087	267.4368523	93.04289886	2	-1.884379727	0.02	92.1087	261.8292095	72.35196476	1	-2.345762275	0.01
BN004005_DL01Q595_Lycaenidae_Polyommatinae_Polyommatini_Castalius_rosimon	Lycaenidae	Castalius rosimon	325.050852	1	102.7964	263.5684427	85.3430794	2	-1.88383222	0.02	102.7964	259.8213253	77.33209836	3	-2.03052715	0.03
BN004030_DL04V001_Lycaenidae_Theclinae_Catapaecilmatini_Catapaecilma_elegans	Lycaenidae	Catapaecilma elegans	443.629365	2	237.157773	259.1935237	73.69642605	18	-0.299007047	0.18	237.157773	256.2827383	46.15410552	19	-0.414371919	0.19
MWT93B020_X_Lycaenidae_Theclinae_Catapaecilmatini_Catapaecilma_major_X_ME	Lycaenidae	Catapaecilma major	1048.6236	8	226.4569555	269.4432543	39.76847754	1	-1.080913864	0.01	192.6570028	225.6262355	25.33821023	5	-1.301166595	0.05
BN004029_DG04A001_Lycaenidae_Polyommatinae_Polyommatini_Catochrysops_strabo	Lycaenidae	Catochrysops strabo	443.629754	2	237.158162	287.1107025	116.8394156	26	-0.427531584	0.26	237.158162	270.2307981	90.80249053	19	-0.364226091	0.19
BN003978_MFB99T900_Lycaenidae_Polyommatinae_Polyommatini_Catopyrops_ancyra	Lycaenidae	Catopyrops ancyra	729.614617	5	219.2393418	282.4701329	70.57924701	1	-0.895883617	0.01	185.9421504	245.357317	36.20344348	3	-1.641146832	0.03
BN002849_LEP36047_Lycaenidae_Polyommatinae_Polyommatini_Celastrina_argiolus	Lycaenidae	Celastrina argiolus	1143.113632	9	227.9880889	283.3169282	55.9210805	2	-0.98940934	0.02	192.3964478	224.6716906	25.58869386	10	-1.261308727	0.1
BN000956_BNSZS00302_Lycaenidae_Poritiinae_Epitolini_Cerautola_ceraunia	Lycaenidae	Cerautola ceraunia	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005555_RI18W042_Lycaenidae_Theclinae_Theclini_Chaetoprocta_odata	Lycaenidae	Chaetoprocta odata	325.050542	1	100.4022	278.6406773	105.9935785	1	-1.68159694	0.01	100.4022	276.9919074	106.7876275	2	-1.65365325	0.02
BN006892_LEP78392_Lycaenidae_Theclinae_Eumaeini_Chalybs_janias	Lycaenidae	Chalybs janias	448.784702	2	247.46895	307.4841918	140.8601435	37.5	-0.42606262	0.375	247.46895	274.8115337	88.69314586	31	-0.308282939	0.31
BN005213_YI17V265_Lycaenidae_Theclinae_Iolaini_Charana_mandarinus	Lycaenidae	Charana mandarinus	325.050922	1	94.848	277.607756	105.5294331	1	-1.731836803	0.01	94.848	293.3431802	121.2403937	1	-1.637203363	0.01
BN000959_LEP31428_Lycaenidae_Theclinae_Cheritrini_Cheritra_freja	Lycaenidae	Cheritra freja	1023.597457	7	252.2569344	270.3314948	48.62567493	51	-0.371708165	0.51	218.3929439	230.9951744	27.47110123	28	-0.458745006	0.28
BN003975_DL99T251_Lycaenidae_Polyommatinae_Polyommatini_Chilades_lajus	Lycaenidae	Chilades lajus	523.545834	3	227.3246087	286.4011782	92.82029022	9	-0.636461806	0.09	217.634851	244.418934	41.9508907	15	-0.638462796	0.15
BN006134_KA18109ABRI_Lycaenidae_Aphnaeinae_X_Chloroselas_esmeralda	Lycaenidae	Chloroselas esmeralda	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN003885_DJM07A075_Lycaenidae_Aphnaeinae_X_Chloroselas_pseudozeritis	Lycaenidae	Chloroselas pseudozeritis	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN004049_RV05M729_Lycaenidae_Theclinae_Eumaeini_Chlorostrymon_simaethis	Lycaenidae	Chlorostrymon simaethis	895.538814	6	241.2948407	276.6415403	57.44919197	19	-0.615268873	0.19	214.9171823	238.4907653	33.64822663	19	-0.700589164	0.19
BN003835_AH97Y701_Lycaenidae_Aphnaeinae_X_Chrysoritis_oreas	Lycaenidae	Chrysoritis oreas	325.05083	1	159.8647	282.5633507	111.8435063	2	-1.097056546	0.02	159.8647	264.0929127	85.49601097	4	-1.219100301	0.04
BN001369_MS2016012_Lycaenidae_Theclinae_Theclini_Chrysozephyrus_ataxus	Lycaenidae	Chrysozephyrus ataxus	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01
BN000962_MY2016099_Lycaenidae_Theclinae_Theclini_Chrysozephyrus_smaragdina	Lycaenidae	Chrysozephyrus smaragdina	436.199212	2	222.29704	268.4456858	93.88427824	11	-0.491548176	0.11	222.29704	262.5485232	71.65280479	6	-0.561757258	0.06
SRR2441453_X_Lycaenidae_Aphnaeinae_X_Cigaritis_takanonis	Lycaenidae	Cigaritis takanonis	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005528_16J930_Lycaenidae_Aphnaeinae_X_Cigaritis_zohra	Lycaenidae	Cigaritis zohra	443.629595	2	237.157303	287.3386834	113.3645378	15	-0.442655008	0.15	237.157303	261.4736658	74.34887254	13	-0.327057586	0.13
BN000964_BNSZS00271_Lycaenidae_Poritiinae_Liptenini_Citrinophila_erastus	Lycaenidae	Citrinophila erastus	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003871_AD06Z185_Lycaenidae_Theclinae_Theclini_Coreana_raphaelis	Lycaenidae	Coreana raphaelis	448.785122	2	247.46908	261.7882853	71.71148258	50	-0.199677999	0.5	247.46908	265.7726273	82.21791332	45	-0.222622378	0.45
BN001374_MY2016102_Lycaenidae_Theclinae_Theclini_Coreana_stygiana	Lycaenidae	Coreana stygiana	325.050562	1	64.188	264.9451671	82.64220963	1	-2.42923281	0.01	64.188	290.2867651	116.8242734	1	-1.935374889	0.01
BN003932_MWT93C068_Lycaenidae_Theclinae_Iolaini_Creon_cleobis	Lycaenidae	Creon cleobis	325.050922	1	94.848	277.607756	105.5294331	1	-1.731836803	0.01	94.848	293.3431802	121.2403937	1	-1.637203363	0.01
BN003894_AJG07N850_Lycaenidae_Aphnaeinae_X_Crudaria_leroma	Lycaenidae	Crudaria leroma	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN005780_LEP58780_Lycaenidae_Polyommatinae_Polyommatini_Cupido_comyntas	Lycaenidae	Cupido comyntas	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN001338_MY201634_Lycaenidae_Polyommatinae_Polyommatini_Cupido_moorei	Lycaenidae	Cupido moorei	454.169952	3	142.04114	270.2490328	74.2574613	1	-1.726532129	0.01	142.0411033	253.4658761	46.31298724	1	-2.405907704	0.01
ME12D035_X_Lycaenidae_Polyommatinae_Polyommatini_Cupidopsis_cissus_X_ME	Lycaenidae	Cupidopsis cissus	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN003916_SZS11E2006_Lycaenidae_Polyommatinae_Polyommatini_Cupidopsis_jobates	Lycaenidae	Cupidopsis jobates	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
SRR10158559_X_Lycaenidae_Curetinae_X_Curetis_bulis	Lycaenidae	Curetis bulis	443.629764	2	237.158172	290.0010785	123.1553305	23	-0.429075269	0.23	237.158172	273.8893577	99.80510164	18	-0.368029139	0.18
BN004020_RE02A145_Lycaenidae_Curetinae_X_Curetis_saronis	Lycaenidae	Curetis saronis	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
RE10K028_X_Lycaenidae_Curetinae_X_Curetis_tagalica_X_ME	Lycaenidae	Curetis tagalica	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN003996_NK00P649_Lycaenidae_Polyommatinae_Polyommatini_Cyaniris_semiargus	Lycaenidae	Cyaniris semiargus	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN004009_JE01C282_Lycaenidae_Polyommatinae_Polyommatini_Cyclargus_ammon	Lycaenidae	Cyclargus ammon	658.558009	4	228.8171783	271.8445066	67.74251072	10	-0.635159928	0.1	216.3247308	249.3317253	44.05080737	18	-0.749293748	0.18
SRR6727422_X_Lycaenidae_Polyommatinae_Polyommatini_Cyclargus_thomasi	Lycaenidae	Cyclargus thomasi	443.629754	2	237.158162	287.1107025	116.8394156	26	-0.427531584	0.26	237.158162	270.2307981	90.80249053	19	-0.364226091	0.19
BN004041_BA05I225_Lycaenidae_Polyommatinae_Polyommatini_Cyclyrius_webbianus	Lycaenidae	Cyclyrius webbianus	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN007150_DL18S337_Lycaenidae_Polyommatinae_Polyommatini_Danis_danis	Lycaenidae	Danis danis	553.538491	3	229.515106	278.1803191	88.8451101	12	-0.547753422	0.12	227.4588863	254.5398109	46.83756949	15	-0.578188083	0.15
AJG07E194_X_Lycaenidae_Theclinae_Cheritrini_Dapidodigma_demeter_X_ME	Lycaenidae	Dapidodigma demeter	543.444248	3	222.786344	287.3041565	90.70347451	2	-0.711304753	0.02	214.0008277	253.6017991	51.40394361	11	-0.770387808	0.11
BN003987_SC99T538_Lycaenidae_Poritiinae_Epitolini_Deloneura_ochrascens	Lycaenidae	Deloneura ochrascens	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ME11B047_X_Lycaenidae_Theclinae_Deudorigini_Deudorix_antalus_X_ME	Lycaenidae	Deudorix antalus	941.816834	7	225.0010505	271.5028145	50.08454162	2	-0.928465402	0.02	190.5652129	229.4077805	30.57112522	8	-1.270563885	0.08
BN003959_NP95Y187_Lycaenidae_Theclinae_Deudorigini_Deudorix_epijarbas	Lycaenidae	Deudorix epijarbas	767.140883	5	230.1541348	278.4303918	62.47008998	2	-0.772789938	0.02	212.4940934	240.7742322	39.41608857	19	-0.717477046	0.19
BN004001_DL01N099_Lycaenidae_Polyommatinae_Polyommatini_Discolampa_ethion	Lycaenidae	Discolampa ethion	325.050852	1	102.7964	263.5684427	85.3430794	2	-1.88383222	0.02	102.7964	259.8213253	77.33209836	3	-2.03052715	0.03
DL01P128_X_Lycaenidae_Theclinae_Cheritrini_Drupadia_ravindra_X_ME	Lycaenidae	Drupadia ravindra	796.083916	5	241.6570002	273.7434055	59.76899167	21	-0.536840331	0.21	230.407245	233.0021744	37.27537194	49	-0.069615119	0.49
BN003908_AH10E066_Lycaenidae_Poritiinae_Liptenini_Durbania_amakosa	Lycaenidae	Durbania amakosa	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004040_AH05B562_Lycaenidae_Poritiinae_Liptenini_Durbaniella_clarki	Lycaenidae	Durbaniella clarki	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003974_AH99U448_Lycaenidae_Poritiinae_Liptenini_Durbaniopsis_saga	Lycaenidae	Durbaniopsis saga	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000980_LEP43791_Lycaenidae_Polyommatinae_Polyommatini_Echinargus_isola	Lycaenidae	Echinargus isola	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN003962_NP95Y267_Lycaenidae_Theclinae_Loxurini_Eooxylides_tharis	Lycaenidae	Eooxylides tharis	444.822932	2	239.54422	265.3918778	96.82039345	33	-0.266965016	0.33	239.54422	278.1108146	96.80060225	14	-0.398412755	0.14
BN000984_BNSZS00508_Lycaenidae_Poritiinae_Epitolini_Epitola_urania	Lycaenidae	Epitola urania	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003889_AJG07D583_Lycaenidae_Aphnaeinae_X_Erikssonia_acraeina	Lycaenidae	Erikssonia acraeina	325.050705	1	60.1216	272.7882982	101.9291364	1	-2.086417149	0.01	60.1216	253.0716897	45.41807514	1	-4.248310593	0.01
BN005778_LEP58793_Lycaenidae_Theclinae_Eumaeini_Erora_quaderna	Lycaenidae	Erora quaderna	672.635282	4	235.918185	276.5546804	74.72072384	13	-0.543845045	0.13	229.3661075	243.1140741	32.06142111	26	-0.428800912	0.26
BN004016_DL02P472_Lycaenidae_Polyommatinae_Polyommatini_Erysichton_lineata	Lycaenidae	Erysichton lineata	579.110154	3	256.2565347	257.5548066	57.11604883	63	-0.022730422	0.63	251.862838	252.5920422	47.32884762	65	-0.015407182	0.65
BN007056_RD98U008_Lycaenidae_Theclinae_Iolaini_Etesiolaus_catori	Lycaenidae	Etesiolaus catori	325.050494	1	77.9803	274.763266	98.32253798	1	-2.001402426	0.01	77.9803	272.7698965	89.27415393	1	-2.181925987	0.01
BN005556_RI18W045_Lycaenidae_Theclinae_Theclini_Euaspa_milionia	Lycaenidae	Euaspa milionia	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01
BN007036_DL11E045_Lycaenidae_Polyommatinae_Polyommatini_Euchrysops_cnejus	Lycaenidae	Euchrysops cnejus	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN003986_SC99T536_Lycaenidae_Miletinae_Liphyrini_Euliphyra_hewitsoni	Lycaenidae	Euliphyra hewitsoni	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RF140042_X_Lycaenidae_Theclinae_Eumaeini_Eumaeus_atala_X_ME	Lycaenidae	Eumaeus atala	797.924051	3	531.9483673	287.2689983	95.5547413	100	2.560619868	1	413.7969837	248.1516419	45.19994323	100	3.664724553	1
BN004361_TQ05F862_Lycaenidae_Theclinae_Eumaeini_Eumaeus_minyas	Lycaenidae	Eumaeus minyas	325.0504	1	149.6376	301.4587988	138.7988435	3	-1.093821785	0.03	149.6376	268.2659598	103.1209261	5	-1.150381055	0.05
BN003997_NK00P664_Lycaenidae_Polyommatinae_Polyommatini_Eumedonia_eumedon	Lycaenidae	Eumedonia eumedon	325.050402	1	136.7833	266.9862433	83.8714617	2	-1.552410565	0.02	136.7833	270.76287	89.6510084	1	-1.494456921	0.01
BN003925_AS92Z401_Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_enoptes	Lycaenidae	Euphilotes enoptes	325.050152	1	88.9723	284.2965878	127.6211811	2	-1.530500549	0.02	88.9723	268.8636067	92.7211922	1	-1.940131511	0.01
BN005099_07SRNP23058_Lycaenidae_Theclinae_Eumaeini_Evenus_regalis	Lycaenidae	Evenus regalis	444.924694	2	239.748742	282.3222208	121.6446209	31	-0.34998242	0.31	239.748742	259.9947541	76.11810521	28	-0.265981556	0.28
BN001030_LEP27511_Lycaenidae_Miletinae_Spalgini_Feniseca_tarquinius	Lycaenidae	Feniseca tarquinius	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004620_HD17F172_Lycaenidae_Theclinae_Arhopalini_Flos_apidanus	Lycaenidae	Flos apidanus	515.008885	3	191.06532	263.0194699	66.02648652	3	-1.089777053	0.03	188.8520833	246.9162732	34.04361808	5	-1.705582226	0.05
BN002851_LEP50548_Lycaenidae_Polyommatinae_Polyommatini_Freyeria_trochylus	Lycaenidae	Freyeria trochylus	564.570847	3	242.1700633	291.6701401	97.23629415	21	-0.509069964	0.21	236.87099	253.0351403	56.33761869	33	-0.286915753	0.33
BN004022_VL02X157_Lycaenidae_Polyommatinae_Polyommatini_Glabroculus_cyane	Lycaenidae	Glabroculus cyane	325.050352	1	83.357	276.515792	97.5630775	1	-1.979834964	0.01	83.357	254.6468066	62.66668259	1	-2.733347284	0.01
BN002858_LEP31611_Lycaenidae_Polyommatinae_Polyommatini_Glaucopsyche_lygdamus	Lycaenidae	Glaucopsyche lygdamus	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN006276_FH18Z052_Lycaenidae_Theclinae_Theclini_Gonerilia_seraphim	Lycaenidae	Gonerilia seraphim	325.050508	1	136.5508	282.289907	112.5642348	2	-1.294719475	0.02	136.5508	268.7016816	94.3575814	2	-1.400532735	0.02
BN003924_AS92Z388_Lycaenidae_Theclinae_Theclini_Habrodais_grunus	Lycaenidae	Habrodais grunus	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01
BN006270_FH18Z003_Lycaenidae_Theclinae_Theclini_Hayashikeia_courvoisieri	Lycaenidae	Hayashikeia courvoisieri	325.050542	1	118.202	273.5065991	103.4926449	2	-1.500634167	0.02	118.202	271.5955545	89.86582135	1	-1.706917627	0.01
BN003409_YI16P143_Lycaenidae_Lycaeninae_Heliophorini_Heliophorus_epicles	Lycaenidae	Heliophorus epicles	325.050152	1	88.9723	284.2965878	127.6211811	2	-1.530500549	0.02	88.9723	268.8636067	92.7211922	1	-1.940131511	0.01
DJM13A021_X_Lycaenidae_Theclinae_Hypolycaenini_Hemiolaus_caeculus_X_ME	Lycaenidae	Hemiolaus caeculus	325.050922	1	195.5798	269.187799	92.50380554	5	-0.795729414	0.05	195.5798	261.4241703	72.12423293	3	-0.912929921	0.03
SZSES053_X_Lycaenidae_Poritiinae_Epitolini_Hewitsonia_intermedia_X_ME	Lycaenidae	Hewitsonia intermedia	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004629_HD17F479_Lycaenidae_Theclinae_Horagini_Horaga_onyx	Lycaenidae	Horaga onyx	806.477073	5	248.4217116	270.2183761	51.60428476	26	-0.422380904	0.26	237.0298126	236.9138913	34.46104566	60	0.003363836	0.6
BN006400_BN001_Lycaenidae_Theclinae_Theclini_Howarthia_caelestis	Lycaenidae	Howarthia caelestis	325.050542	1	118.202	273.5065991	103.4926449	2	-1.500634167	0.02	118.202	271.5955545	89.86582135	1	-1.706917627	0.01
BN001042_LEP26195_Lycaenidae_Theclinae_Theclini_Hypaurotis_crysalus	Lycaenidae	Hypaurotis crysalus	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01
BN001063_DL12E114_Lycaenidae_Theclinae_Luciini_Hypochrysops_polycletus	Lycaenidae	Hypochrysops polycletus	325.050687	1	102.661	267.3312541	93.25298334	1	-1.765844354	0.01	102.661	261.7012227	107.8940745	4	-1.474040382	0.04
TN04X153_X_Lycaenidae_Theclinae_Hypolycaenini_Hypolycaena_phorbas_X_ME	Lycaenidae	Hypolycaena phorbas	1482.442708	12	246.2422832	270.9821104	36.04789859	28	-0.686304285	0.28	191.855675	215.3978571	24.61685354	18	-0.956344079	0.18
